,Datetime,Title,Description,Link,Label,MS,NR,Hard
2519, ۱۸ خرداد ۱۴۰۰ - ۱۲:۵۸ ,شاخص بورس ۳ هزار واحد رشد کرد,شاخص بورس در جریان معاملات امروز بازار سرمایه با ثبت رشد ۳هزار واحدی مواجه شد.,https://www.tasnimnews.com/fa/news/1400/03/18/2517052/شاخص-بورس-3-هزار-واحد-رشد-کرد,,,,
2520, ۱۸ خرداد ۱۴۰۰ - ۰۸:۳۴ ,بازارگردانی ۱۰ شرکت بورسی از امروز تمام می‌شود,عملیات بازارگردانی ۱۰ شرکت از امروز(دوشنبه) در بورس اوراق بهادار تهران تمام می‌شود.,https://www.tasnimnews.com/fa/news/1400/03/18/2516814/بازارگردانی-10-شرکت-بورسی-از-امروز-تمام-می-شود,,,,
2521, ۱۷ خرداد ۱۴۰۰ - ۰۹:۱۶ ,کاهش ۱۵۹هزار واحدی شاخص بورس از ابتدای امسال,شاخص بورس در ۴۸روز معاملاتی با ۱۵۹هزار و ۴۱واحد کاهش، معادل ۱۲.۱۶درصد افت کرد.,https://www.tasnimnews.com/fa/news/1400/03/17/2516227/کاهش-159هزار-واحدی-شاخص-بورس-از-ابتدای-امسال,,,,
2522, ۱۷ خرداد ۱۴۰۰ - ۰۹:۰۴ ,نماد یک شرکت فولادی در بورس درج شد,"شرکت پارس فولاد سبزوار با نماد ""فسبزوار"" در فهرست نرخ‌های بازار دوم بورس اوراق بهادار تهران درج شد.",https://www.tasnimnews.com/fa/news/1400/03/17/2516200/نماد-یک-شرکت-فولادی-در-بورس-درج-شد,,,,
2523, ۱۷ خرداد ۱۴۰۰ - ۰۹:۰۳ ,رشد ۳۹ هزار واحدی شاخص بورس در هفته دوم خرداد,شاخص بورس در هفته‌ای که گذشت با ۳۹هزار و ۳۱۷درصد افزایش، معادل ۳.۵۴درصد رشد کرد.,https://www.tasnimnews.com/fa/news/1400/03/17/2516210/رشد-39-هزار-واحدی-شاخص-بورس-در-هفته-دوم-خرداد,,,,
2524, ۱۲ خرداد ۱۴۰۰ - ۱۴:۱۳ ,شاخص بورس ۸ هزار واحد رشد کرد,شاخص بورس در جریان معاملات امروز بازار سرمایه با ثبت رشد ۸هزار واحدی مواجه شد.,https://www.tasnimnews.com/fa/news/1400/03/12/2514356/شاخص-بورس-8-هزار-واحد-رشد-کرد,,,,
2525, ۱۲ خرداد ۱۴۰۰ - ۰۹:۳۳ ,گفتگوی مشروح با عضو سابق شورای‌عالی بورس؛ جزئیات ۴ تصمیم غلط بانک مرکزی که بورس را نابود کرد,عضو پیشین شورای‌عالی بورس در تشریح جزئیات ۴ تصمیم غلط بانک مرکزی در دوره مدیریت اخیر برای بورس و سهامداران گفت: نوسان نرخ سود بین‌بانکی در ابتدای سال قبل قطعاً روی رشد و ریزش سنگین بازار سهام مؤثر بود.,https://www.tasnimnews.com/fa/news/1400/03/12/2513745/گفتگوی-مشروح-با-عضو-سابق-شورای-عالی-بورس-جزئیات-4-تصمیم-غلط-بانک-مرکزی-که-بورس-را-نابود-کرد,,,,
2526, ۱۲ خرداد ۱۴۰۰ - ۰۸:۱۱ ,مجوز تأسیس و فعالیت شرکت‌های کارگزاری جدید در بازار سرمایه تصویب شد,هیأت مدیره سازمان بورس و اوراق بهادار در جلسه شب گذشته خود، مجوز تأسیس و فعالیت شرکت کارگزاری را مصوب کرد.,https://www.tasnimnews.com/fa/news/1400/03/12/2514008/مجوز-تأسیس-و-فعالیت-شرکت-های-کارگزاری-جدید-در-بازار-سرمایه-تصویب-شد,,,,
2527, ۱۲ خرداد ۱۴۰۰ - ۰۸:۰۹ ,یک شرکت جدید به جمع فرابورسی‌ها اضافه شد,شرکت صنایع شیمیایی کیمیاگران امروز با نماد «شکام» در فهرست نرخ‌های بازار دوم فرابورس ایران درج شد.,https://www.tasnimnews.com/fa/news/1400/03/12/2514010/یک-شرکت-جدید-به-جمع-فرابورسی-ها-اضافه-شد,,,,
2528, ۱۲ خرداد ۱۴۰۰ - ۰۸:۰۹ ,۵۰درصد دوم سود سهام عدالت تا قبل از عید قربان واریز می‌شود,وزیر امور اقتصاد و دارایی گفت: براساس برنامه‌ریزی‌های صورت‌گرفته مرحله دوم سود سهام عدالت تا قبل از عید قربان پرداخت خواهد شد.,https://www.tasnimnews.com/fa/news/1400/03/12/2514009/50درصد-دوم-سود-سهام-عدالت-تا-قبل-از-عید-قربان-واریز-می-شود,,,,
2529, ۱۲ خرداد ۱۴۰۰ - ۰۸:۰۷ ,بازارگردانی یک شرکت فرابورسی از دوشنبه آینده آغاز می‌شود,عملیات بازارگردانی شرکت پلی اکریل ایران از دوشنبه هفته آینده در فرابورس ایران آغاز می‌شود.,https://www.tasnimnews.com/fa/news/1400/03/12/2514007/بازارگردانی-یک-شرکت-فرابورسی-از-دوشنبه-آینده-آغاز-می-شود,,,,
2530, ۱۱ خرداد ۱۴۰۰ - ۱۳:۳۱ ,قصه بازارگردان‌هایی که تنها به دود شدن دارایی مردم کمک می‌کنند/ ناظر بازار دقیقا کجاست؟,در حالی که از مرداد پارسال، سرمایه مردم در پی بی‌تدبیری و سیاست‌های غلط متولیان بازار سرمایه در حال آب شدن است، برخی از بازارگردان‌ها نیز در سکوت کامل ناظر بازار در صف‌های فروش تنها در حد حجم مبنا خریداری می‌کنند، تا دارایی مردم در بورس بیشتر آب شود.,https://www.tasnimnews.com/fa/news/1400/03/11/2513650/قصه-بازارگردان-هایی-که-تنها-به-دود-شدن-دارایی-مردم-کمک-می-کنند-ناظر-بازار-دقیقا-کجاست,,,,
2531, ۱۱ خرداد ۱۴۰۰ - ۱۲:۵۰ ,شاخص بورس ۵ هزار واحد افت کرد,شاخص بورس در جریان معاملات امروز بازار سرمایه بیش از ۵ هزار واحد افت کرد.,https://www.tasnimnews.com/fa/news/1400/03/11/2513632/شاخص-بورس-5-هزار-واحد-افت-کرد,,,,
2532, ۱۱ خرداد ۱۴۰۰ - ۱۰:۳۰ ,۲۰۰ میلیون دلار به بورس رسید؟/ امروز؛ آخرین مهلت بانک مرکزی برای واریز پول بورس,درحالی امروز آخرین مهلت بانک مرکزی برای واریز۲۰۰ میلیون دلار از منابع ارزی به حساب صندوق توسعه ملی به صندوق تثبیت بازار سرمایه است که تا کنون فقط ۵۰ میلیون دلار از این مبلغ واریز شده و مشخص نیست برنامه رئیس کل جدید بانک مرکزی در این باره چیست!,https://www.tasnimnews.com/fa/news/1400/03/11/2513440/200-میلیون-دلار-به-بورس-رسید-امروز-آخرین-مهلت-بانک-مرکزی-برای-واریز-پول-بورس,,,,
2533, ۱۰ خرداد ۱۴۰۰ - ۱۴:۲۸ ,اسامی سهام بورس با بالاترین و پایین‌ترین رشد قیمت امروز ۱۴۰۰/۰۳/۱۰,امروز سهامداران شرکت‌های فولاد امیرکبیر کاشان، سپنتا و تامین ماسه ریخته‌گری در بورس و معامله‌گران شرکت‌های صنایع ماشین‌های اداری، بیمه دی و توکا رنگ فولاد سپاهان در فرابورس بیشترین سود را کسب کردند.,https://www.tasnimnews.com/fa/news/1400/03/10/2513056/اسامی-سهام-بورس-با-بالاترین-و-پایین-ترین-رشد-قیمت-امروز-1400-03-10,,,,
2534, ۱۰ خرداد ۱۴۰۰ - ۱۴:۱۳ ,شاخص بورس منفی شد,شاخص بورس در جریان معاملات امروز بازار سرمایه بیش از ۱۰ هزار واحد افت کرد.,https://www.tasnimnews.com/fa/news/1400/03/10/2513050/شاخص-بورس-منفی-شد,,,,
2535, ۱۰ خرداد ۱۴۰۰ - ۱۳:۳۸ ,نماد یک شرکت سیمانی در بورس درج شد,شرکت سیمان اردستان با نماد «اردستان» در فهرست نرخ‌های بازار دوم بورس اوراق بهادار تهران درج شد.,https://www.tasnimnews.com/fa/news/1400/03/10/2513038/نماد-یک-شرکت-سیمانی-در-بورس-درج-شد,,,,
2536, ۱۰ خرداد ۱۴۰۰ - ۱۲:۲۰ ,تداوم همکاری‌ها برای عرضه کالاها و املاک شستا در بورس کالا,مدیرعامل شرکت بورس کالای ایران از عزم جدی شرکت سرمایه‌گذاری تأمین اجتماعی به‌منظور افزایش شفافیت در عملکرد و فروش شرکت‌های تابعه‌اش خبر داد.,https://www.tasnimnews.com/fa/news/1400/03/10/2512972/تداوم-همکاری-ها-برای-عرضه-کالاها-و-املاک-شستا-در-بورس-کالا,,,,
2537, ۱۰ خرداد ۱۴۰۰ - ۰۸:۵۸ ,از چهارمین عرضه اولیه امسال چهارشنبه آینده رونمایی می‌شود,"تعداد ۲۲۵میلیون سهم شرکت لیزینگ کارآفرین، چهار‌‌شنبه آینده به‌عنوان چهارمین عرضه اولیه امسال بازار سرمایه با نماد ""ولکار"" در بورس اوراق بهادار تهران عرضه می‌شود.",https://www.tasnimnews.com/fa/news/1400/03/10/2512780/از-چهارمین-عرضه-اولیه-امسال-چهارشنبه-آینده-رونمایی-می-شود,,,,
2538, ۱۰ خرداد ۱۴۰۰ - ۰۸:۳۳ ,بازار سرمایه یکی از محورهای اصلی انتخابات ۱۴۰۰,رییس سازمان بورس گفت: اهمیت بازار سرمایه به حدی است که امروزه در موضوعات سیاسی روز از جمله انتخابات، حجم بالایی از مطالب طرح شده، مربوط به بورس است و این نشان از جایگاه مهم بازار سرمایه در کشور دارد.,https://www.tasnimnews.com/fa/news/1400/03/10/2512772/بازار-سرمایه-یکی-از-محورهای-اصلی-انتخابات-1400,,,,
2539, ۱۰ خرداد ۱۴۰۰ - ۰۸:۳۳ ,بازارگردانی سه شرکت فرابورسی از فردا آغاز می‌شود,عملیات بازارگردانی ۳ شرکت از فردا(سه شنبه) در فرابورس ایران آغاز می‌شود.,https://www.tasnimnews.com/fa/news/1400/03/10/2512775/بازارگردانی-سه-شرکت-فرابورسی-از-فردا-آغاز-می-شود,,,,
2540, ۱۰ خرداد ۱۴۰۰ - ۰۷:۲۹ ,چرا میلیون‌ها سهامدار ،‌ همتی را عامل ریزش بورس و بربادرفتن سرمایه‌های خود می‌دانند؟,عدم‌واریز منابع صندوق توسعه در زمان مقرر، عدم‌اجازه استفاده از تسهیلات برای صندوق‌ها و سبدگردان‌ها، فشار به بانک‌ها برای خرید اوراق دولت، بالا بردن نرخ مبادلات بین‌بانکی از ۸درصد به نزدیک ۲۰درصد برخی انتقادات فعالان بورس نسبت به عملکرد همتی است.,https://www.tasnimnews.com/fa/news/1400/03/10/2512362/چرا-میلیون-ها-سهامدار-همتی-را-عامل-ریزش-بورس-و-بربادرفتن-سرمایه-های-خود-می-دانند,,,,
2541, ۰۹ خرداد ۱۴۰۰ - ۱۷:۰۸ ,کنایه‌های بورسی نامزدهای ریاست جمهوری/ قاضی‌زاده: آقای همتی شما هیزم کوره‌ سوزان بورس بودید,قاضی‌زاده هاشمی در واکنش به همتی گفت: جناب همتی به خاطر عملکرد فشل تیم اقتصادی دولت،‌ بورس به کوره ذوب سرمایه های مردم تبدیل شده،‌کوره سوزانی که هیزم آتش آن شما بودید.,https://www.tasnimnews.com/fa/news/1400/03/09/2512608/کنایه-های-بورسی-نامزدهای-ریاست-جمهوری-قاضی-زاده-آقای-همتی-شما-هیزم-کوره-سوزان-بورس-بودید,,,,
2542, ۰۹ خرداد ۱۴۰۰ - ۱۵:۱۵ ,خداحافظی با قیمت گذاری دستوری؛ سیمان با رقابت ۱۹ درصدی در بورس کالا معامله شد,سرانجام پس از مدت ها انتظار، عرضه گسترده سیمان در بورس کالا انجام و در پایان ۲۱ هزار و ۱۰۰ تن از این محصول معامله شد؛ نکته جالب توجه در عرضه های امروز رقابت ۱۹ درصدی خریداران سیمان صوفیان در تالار بود.,https://www.tasnimnews.com/fa/news/1400/03/09/2512540/خداحافظی-با-قیمت-گذاری-دستوری-سیمان-با-رقابت-19-درصدی-در-بورس-کالا-معامله-شد,,,,
2543, ۰۹ خرداد ۱۴۰۰ - ۱۳:۰۴ ,اسامی سهام بورس با بالاترین و پایین‌ترین رشد قیمت امروز ۱۴۰۰/۰۳/۰۹,امروز سهامداران شرکت‌های سیمان خوزستان، گلوکوزان و سپنتا در بورس و معامله‌گران شرکت‌های صنایع ماشین‌های اداری، ذوب آهن اصفهان و پلیمر آریا ساسول بیشترین در فرابورس بیشترین سود را کسب کردند.,https://www.tasnimnews.com/fa/news/1400/03/09/2512427/اسامی-سهام-بورس-با-بالاترین-و-پایین-ترین-رشد-قیمت-امروز-1400-03-09,,,,
2544, ۰۹ خرداد ۱۴۰۰ - ۱۳:۰۴ ,شاخص بورس ۱۷ هزار واحد رشد کرد,شاخص بورس در جریان معاملات امروز بازار سرمایه با ثبت رشد ۱۷هزار واحدی مواجه شد.,https://www.tasnimnews.com/fa/news/1400/03/09/2512423/شاخص-بورس-17-هزار-واحد-رشد-کرد,,,,
2545, ۰۹ خرداد ۱۴۰۰ - ۰۹:۲۲ ,وزارت صمت از عرضه سیمان در بورس کالا استقبال می‌کند,معاون طرح و برنامه وزارت صنعت، معدن و تجارت به عرضه سیمان در بورس کالا اشاره کرد و گفت: در صورتی که انجمن های مربوطه موافق با این اقدام باشند وزارت صمت هم از اجرای آن استقبال می کند.,https://www.tasnimnews.com/fa/news/1400/03/09/2512180/وزارت-صمت-از-عرضه-سیمان-در-بورس-کالا-استقبال-می-کند,,,,
2546, ۰۹ خرداد ۱۴۰۰ - ۰۸:۰۶ ,ممنوعیت خرید حقوقی‌ها و کدهای سبد در نمادهای گواهی سپرده سکه طلا لغو شد,مدیریت توسعه بازار فیزیکی بورس کالای ایران از لغو ممنوعیت خرید اشخاص حقوقی و کدهای سبد در نمادهای گواهی سپرده کالایی سکه طلا خبر داد.,https://www.tasnimnews.com/fa/news/1400/03/09/2512139/ممنوعیت-خرید-حقوقی-ها-و-کدهای-سبد-در-نمادهای-گواهی-سپرده-سکه-طلا-لغو-شد,,,,
2547, ۰۹ خرداد ۱۴۰۰ - ۰۸:۰۶ ,یک شرکت فرابورسی از فردا بازارگردانی می‌شود,"عملیات بازارگردانی شرکت صنایع پتروشیمی تخت جمشید با نماد معاملاتی ""شجم"" از فردا(دوشنبه) در فرابورس ایران آغاز می‌شود.",https://www.tasnimnews.com/fa/news/1400/03/09/2512137/یک-شرکت-فرابورسی-از-فردا-بازارگردانی-می-شود,,,,
2548, ۰۸ خرداد ۱۴۰۰ - ۱۳:۴۲ ,اسامی سهام بورس با بالاترین و پایین‌ترین رشد قیمت امروز ۱۴۰۰/۰۳/۰۸,امروز سهامداران شرکت‌های فروسیلیس ایران، سرمایه‌گذاری خوارزمی و سرمایه‌گذاری بوعلی در بورس و معامله‌گران شرکت‌های زغال سنگ پرورده طبس، ذوب آهن اصفهان و توکا رنگ فولاد سپاهان بیشترین در فرابورس بیشترین سود را کسب کردند.,https://www.tasnimnews.com/fa/news/1400/03/08/2511799/اسامی-سهام-بورس-با-بالاترین-و-پایین-ترین-رشد-قیمت-امروز-1400-03-08,,,,
2549, ۰۸ خرداد ۱۴۰۰ - ۱۳:۳۵ ,احراز هویت ۱۷۲ هزار سهامدار در سامانه سجام در اردیبهشت,تازه ترین آمارهای منتشر شده از سوی شرکت سپرده گذاری مرکزی اوراق بهادار و تسویه وجوه نشان می‌دهد که در اردیبهشت ماه سال جاری ۱۷۲ هزار و ۲۵۱ احراز هویت در سامانه سجام صورت گرفته است.,https://www.tasnimnews.com/fa/news/1400/03/08/2511786/احراز-هویت-172-هزار-سهامدار-در-سامانه-سجام-در-اردیبهشت,,,,
2550, ۰۸ خرداد ۱۴۰۰ - ۱۳:۳۴ ,بیشترین رشد روزانه شاخص بورس در سال ۱۴۰۰ به ثبت رسید,شاخص بورس در جریان معاملات امروز بازار سرمایه با ثبت رشد ۳۰هزار واحدی مواجه شد.,https://www.tasnimnews.com/fa/news/1400/03/08/2511794/بیشترین-رشد-روزانه-شاخص-بورس-در-سال-1400-به-ثبت-رسید,,,,
2551, ۰۸ خرداد ۱۴۰۰ - ۱۲:۴۶ ,یادداشت اقتصادی| بورس و انتخابات ۱۴۰۰,۱۴۰۰، سال و آغاز قرنی متفاوت برای کشور، و البته شاید متفاوت‌تر برای سهامداران در تالار شیشه‌ای. سالی که خیلی‌ها گمان می‌کردند دستکم برای بازار سهام و سهامدارانش خوش‌یُمن باشد، که تا الان نبوده.,https://www.tasnimnews.com/fa/news/1400/03/08/2511664/یادداشت-اقتصادی-بورس-و-انتخابات-1400,,,,
2552, ۰۸ خرداد ۱۴۰۰ - ۱۱:۰۱ ,کاهش ۱۹۸ هزار واحدی شاخص بورس از ابتدای امسال,شاخص بورس در ۴۳روز معاملاتی با ۱۹۸هزار و ۳۳۷واحد کاهش، معادل ۱۵.۱۷درصد افت کرد.,https://www.tasnimnews.com/fa/news/1400/03/08/2511623/کاهش-198-هزار-واحدی-شاخص-بورس-از-ابتدای-امسال,,,,
2553, ۰۸ خرداد ۱۴۰۰ - ۱۰:۳۹ ,کاهش ۴۵ هزار واحدی شاخص بورس در هفته نخست خرداد,شاخص بورس در هفته‌ای که گذشت با ۴۵هزار و ۴۷۴ واحد کاهش، معادل ۳.۹۴ درصد افت کرد.,https://www.tasnimnews.com/fa/news/1400/03/08/2511613/کاهش-45-هزار-واحدی-شاخص-بورس-در-هفته-نخست-خرداد,,,,
2554, ۰۸ خرداد ۱۴۰۰ - ۱۰:۳۱ ,افت معاملات اوراق تسهیلات مسکن فرابورس از ابتدای امسال,افت ۳۱درصدی حجم و کاهش ۳۰درصدی ارزش معاملات اوراق گواهی تسهیلات مسکن در دو ماه نخست امسال در فرابورس ایران رقم خورد.,https://www.tasnimnews.com/fa/news/1400/03/08/2511582/افت-معاملات-اوراق-تسهیلات-مسکن-فرابورس-از-ابتدای-امسال,,,,
2555, ۰۸ خرداد ۱۴۰۰ - ۰۸:۰۵ ,"معاملات قراردادهای اختیار معامله ""شستا"" از امروز آغاز می‌شود",دوره معاملاتی قراردادهای اختیار معامله خرید و فروش بر روی سهام شرکت سرمایه گذاری تامین اجتماعی در بازار مشتقه بورس اوراق بهادار تهران از امروز(شنبه) آغاز می‌شود.,https://www.tasnimnews.com/fa/news/1400/03/08/2511477/معاملات-قراردادهای-اختیار-معامله-شستا-از-امروز-آغاز-می-شود,,,,
2556, ۰۸ خرداد ۱۴۰۰ - ۰۸:۰۴ ,یک نماد در سامانه پس از معاملات درج شد,نماد شرکت گسترش کاتالیست ایرانیان در سامانه پس از معاملات درج شد.,https://www.tasnimnews.com/fa/news/1400/03/08/2511476/یک-نماد-در-سامانه-پس-از-معاملات-درج-شد,,,,
2557, ۰۷ خرداد ۱۴۰۰ - ۱۱:۵۷ ,حضور ۲.۳ میلیون کد معاملاتی در سومین عرضه اولیه امسال,"تعداد ۲۴۰ میلیون سهم شرکت صنعت غذایی کوروش، در آخرین روز معاملاتی هفته گذشته با نماد ""غکورش"" در بورس تهران عرضه و با مشارکت ۲.۳ میلیونی سهامداران، هر سهم این شرکت ۲۹۹۵ تومان کشف قیمت شد.",https://www.tasnimnews.com/fa/news/1400/03/07/2511159/حضور-2-3-میلیون-کد-معاملاتی-در-سومین-عرضه-اولیه-امسال,,,,
2558, ۰۷ خرداد ۱۴۰۰ - ۱۰:۱۹ ,تصویب کلیات قانون مالیات بر عایدی سرمایه و بهبود چشم انداز بازار سهام,با تصویب کلیات قانون مالیات بر عایدی سرمایه و بررسی معافیتهای لحاظ شده در متن طرح مجلس،‌ چشم انداز بازار سهام نسبت به گذشته بهبود خواهد یافت.,https://www.tasnimnews.com/fa/news/1400/03/07/2511085/تصویب-کلیات-قانون-مالیات-بر-عایدی-سرمایه-و-بهبود-چشم-انداز-بازار-سهام,,,,
2559, ۰۵ خرداد ۱۴۰۰ - ۰۸:۲۱ ,محدودیتهای معاملاتی کارگزاریها و پرسنل آنها بعد از ۱۵ سال حذف شد,شورای عالی بورس در راستای شفافیت معاملاتی شرکتهای کارگزاری و پرسنل آنها و نیز استفاده این شرکتها از منابع مازاد خود در سرمایه‌گذاری در اوراق بهادار، با پیشنهاد هیات مدیره سازمان بورس مبنی بر حذف محدودیتهای معاملاتی این شرکتها پرسنل آنها موافقت کرد.,https://www.tasnimnews.com/fa/news/1400/03/05/2509939/محدودیتهای-معاملاتی-کارگزاریها-و-پرسنل-آنها-بعد-از-15-سال-حذف-شد,,,,
2560, ۰۵ خرداد ۱۴۰۰ - ۰۸:۲۰ ,معاملات گواهی سپرده سکه در یک بانک فرابورسی آغاز شد,مدیریت توسعه بازار فیزیکی بورس کالای ایران با صدور اطلاعیه ای از گشایش نماد معاملاتی خزانه بانک آینده برای معاملات گواهی سپرده سکه طلای تمام بهار آزادی طرح امام (ره) خبر داد.,https://www.tasnimnews.com/fa/news/1400/03/05/2509941/معاملات-گواهی-سپرده-سکه-در-یک-بانک-فرابورسی-آغاز-شد,,,,
2561, ۰۴ خرداد ۱۴۰۰ - ۱۵:۱۶ ,افاضات جدید سخنگوی دولت درباره بورس؛ باز هم مردم مقصر شدند,"درحالی سخنگوی دولت امروز اعلام کرده است که ""مشکل بورس این بود که مردم در اوج وارد شدند"" که دقیقاً‌ شخص رئیس‌جمهور و دولتی‌ها در ایام اوج بورس به مردم گفته بودند: همه چیزتان را به بورس بسپارید!",https://www.tasnimnews.com/fa/news/1400/03/04/2509681/افاضات-جدید-سخنگوی-دولت-درباره-بورس-باز-هم-مردم-مقصر-شدند,,,,
2562, ۰۴ خرداد ۱۴۰۰ - ۱۳:۳۱ ,اسامی سهام بورس با بالاترین و پایین‌ترین رشد قیمت امروز ۱۴۰۰/۰۳/۰۴,امروز سهامداران شرکت‌های سالمین، گروه سرمایه‌گذاری توسعه صنعتی ایران و سرمایه‌گذاری سایپا در بورس و معامله‌گران شرکت‌های توکا رنگ فولاد سپاهان، توسعه مولد نیروگاهی جهرم و تولیدات پتروشیمی قائد بصیر در فرابورس بیشترین سود را کسب کردند.,https://www.tasnimnews.com/fa/news/1400/03/04/2509580/اسامی-سهام-بورس-با-بالاترین-و-پایین-ترین-رشد-قیمت-امروز-1400-03-04,,,,
2563, ۰۴ خرداد ۱۴۰۰ - ۱۲:۵۷ ,شاخص بورس به ارتفاع ۱.۱ میلیون واحد برگشت,شاخص بورس در جریان معاملات امروز بازار سرمایه با ثبت رشد ۹۷۴۷هزار واحدی، به ارتفاع ۱.۱ میلیون واحد بازگشت.,https://www.tasnimnews.com/fa/news/1400/03/04/2509564/شاخص-بورس-به-ارتفاع-1-1-میلیون-واحد-برگشت,,,,
2564, ۰۴ خرداد ۱۴۰۰ - ۱۱:۵۵ ,«جنگ ایده‌ها برای حل معضلات اقتصاد در انتخابات ۱۴۰۰»/ نامزدها برای معضل امروز بورس برنامه دارند؟,بازار سرمایه کشور امروز در حالی میزبان بیش از ۵۰ میلیون سهامدار است که افت تاریخی شاخص کل و ریزش سنگین قیمتها به یکی از معضلات اقتصادی کشور تبدیل شده است.,https://www.tasnimnews.com/fa/news/1400/03/04/2509270/جنگ-ایده-ها-برای-حل-معضلات-اقتصاد-در-انتخابات-1400-نامزدها-برای-معضل-امروز-بورس-برنامه-دارند,,,,
2565, ۰۴ خرداد ۱۴۰۰ - ۰۹:۱۱ ,معاملات قراردادهای اختیار معامله پتروشیمی خلیج فارس از فردا آغاز می‌شود,دوره معاملاتی قراردادهای اختیار معامله خرید و فروش بر روی سهام پتروشیمی خلیج فارس در بازار مشتقه بورس اوراق بهادار تهران از فردا(چهارشنبه) آغاز می‌شود.,https://www.tasnimnews.com/fa/news/1400/03/04/2509235/معاملات-قراردادهای-اختیار-معامله-پتروشیمی-خلیج-فارس-از-فردا-آغاز-می-شود,,,,
2566, ۰۳ خرداد ۱۴۰۰ - ۱۴:۲۱ ,فولادسازان منفعت‌طلبی را کنار بگذارند/ عرضه محصولات معدنی در بورس لازمه توسعه کل زنجیره است,عضو هیات مدیره انجمن نوردکاران ایران با بیان اینکه سنگ‌آهن و دیگر مواد معدنی باید حتماً در بورس عرضه شوند و لازم است قیمت این محصولات واقعی شود، تأکید کرد: اعتراض فولادسازان به واقعی شدن قیمت‌ها، منفعت‌طلبانه است.,https://www.tasnimnews.com/fa/news/1400/03/03/2508922/فولادسازان-منفعت-طلبی-را-کنار-بگذارند-عرضه-محصولات-معدنی-در-بورس-لازمه-توسعه-کل-زنجیره-است,,,,
2567, ۰۳ خرداد ۱۴۰۰ - ۱۴:۰۰ ,آماده شدن ۱۰۰ هزار میلیارد تومان سهم دولتی برای عرضه در نیمه نخست امسال,وزیر امور اقتصادی و دارایی گفت: برنامه ما این است که برای ۶ ماه نخست سال، به ارزش ۱۰۰هزار میلیارد تومان سهام شرکت های دولتی که در فهرست واگذاری قرار دارند، آماده عرضه شود.,https://www.tasnimnews.com/fa/news/1400/03/03/2508843/آماده-شدن-100-هزار-میلیارد-تومان-سهم-دولتی-برای-عرضه-در-نیمه-نخست-امسال,,,,
2568, ۰۳ خرداد ۱۴۰۰ - ۱۳:۳۹ ,ایجاد محدویت برای برخی کارگزاریها در معاملات اوراق بهادار,مدیریت پیگیری تخلفات سازمان بورس و اوراق بهادار در خصوص پیامک ارسال شده مبنی بر محدودسازی برخی کارگزاری ها در بازه زمانی سه روز، توضیحاتی را منتشر کرد.,https://www.tasnimnews.com/fa/news/1400/03/03/2508846/ایجاد-محدویت-برای-برخی-کارگزاریها-در-معاملات-اوراق-بهادار,,,,
2569, ۰۳ خرداد ۱۴۰۰ - ۱۳:۳۲ ,اسامی سهام بورس با بالاترین و پایین‌ترین رشد قیمت امروز ۱۴۰۰/۰۳/۰۳,امروز سهامداران شرکت‌های سیمان خزر، ایران مرینوس و سیمان مازندران در بورس و معامله‌گران شرکت‌های توکا رنگ فولاد سپاهان، سرمایه‌گذاری مس سرچشمه و پتروشیمی تندگویان در فرابورس بیشترین سود را کسب کردند.,https://www.tasnimnews.com/fa/news/1400/03/03/2508864/اسامی-سهام-بورس-با-بالاترین-و-پایین-ترین-رشد-قیمت-امروز-1400-03-03,,,,
2570, ۰۳ خرداد ۱۴۰۰ - ۱۳:۳۱ ,۳ نماد اوارق مرابحه دولت در سامانه پس از معاملات درج شد,سپرده گذاری مرکزی اوراق بهادار و تسویه وجوه از درج ۳ نماد اوارق مرابحه دولت در سامانه پس از معاملات خبر داد.,https://www.tasnimnews.com/fa/news/1400/03/03/2508837/3-نماد-اوارق-مرابحه-دولت-در-سامانه-پس-از-معاملات-درج-شد,,,,
2571, ۰۳ خرداد ۱۴۰۰ - ۱۳:۳۱ ,شاخص بورس ارتفاع ۱.۱ میلیون واحد را هم از دست داد,شاخص بورس در جریان معاملات امروز بازار سرمایه بیش از ۱۲هزار واحد دیگر افت کرد و ارتفاع ۱.۱ میلیون واحد را هم از دست داد.,https://www.tasnimnews.com/fa/news/1400/03/03/2508859/شاخص-بورس-ارتفاع-1-1-میلیون-واحد-را-هم-از-دست-داد,,,,
2572, ۰۳ خرداد ۱۴۰۰ - ۰۹:۲۰ ,۱۳۸ هزار میلیارد تومان، ارزش معاملات کارگزاری‌های بورس در اردیبهشت,در اردیبهشت امسال در مجموع ۱۳۸ هزار میلیارد تومان معامله در شرکت‌های کارگزاری فعال در بازار سرمایه انجام شده است.,https://www.tasnimnews.com/fa/news/1400/03/03/2508546/138-هزار-میلیارد-تومان-ارزش-معاملات-کارگزاری-های-بورس-در-اردیبهشت,,,,
2573, ۰۳ خرداد ۱۴۰۰ - ۰۹:۱۲ ,سومین عرضه اولیه امسال، پس‌فردا در بورس,"تعداد ۲۴۰ میلیون سهم شرکت صنعت غذایی کوروش، چهار‌‌شنبه این هفته به‌عنوان سومین عرضه اولیه امسال بازار سرمایه با نماد ""غکورش"" در بورس تهران عرضه می‌شود.",https://www.tasnimnews.com/fa/news/1400/03/03/2508557/سومین-عرضه-اولیه-امسال-پس-فردا-در-بورس,,,,
